ChargeThreshold_fC,Probability,CrossSection_cm2
17.67658636388383,0.9920689062955439,3.9682756251821763e-10
18.30846472861153,0.9919552560950639,3.967821024380256e-10
18.96293061445849,0.9918725988206538,3.967490395282616e-10
19.640791449149415,0.9917589249085038,3.967035699634016e-10
20.342883523227883,0.9916246313840039,3.9664985255360165e-10
21.070073021804728,0.9915316571129639,3.9661266284518563e-10
21.823257093188158,0.9914592642795739,3.965837057118296e-10
22.603364955713612,0.9913869314607138,3.9655477258428557e-10
23.411359044139044,0.9912732325231638,3.965092930092656e-10
24.248236197020127,0.9912318426063736,3.964927370425495e-10
25.11502888652996,0.9910974693121137,3.9643898772484554e-10
26.01280649224083,0.9909319876343238,3.9637279505372956e-10
26.94267662043926,0.9908181991608537,3.9632727966434153e-10
27.905786470602063,0.9907043185449836,3.962817274179935e-10
28.90332425071956,0.9905492580183036,3.962197032073215e-10
29.936520643211626,0.9903940759602937,3.9615763038411754e-10
31.006650323245246,0.9902285108674838,3.9609140434699356e-10
32.11503353132701,0.9901871443157436,3.960748577262975e-10
33.263037702110296,0.9900527203721636,3.960210881488655e-10
34.45207915142702,0.9899079935097536,3.959631974039015e-10
35.683624823624896,0.9898044946788236,3.959217978715295e-10
